Nutrient,Amount,Unit,DV
Calories,27,,
"Vitamin A, RAE",0.00,mcg,0 %
"Carotene, alpha",0.00,mcg,
"Carotene, beta",0.00,mcg,
"Cryptoxanthin, beta",0.00,mcg,
"Lutein + zeaxanthin",1.07,mcg,
"Lycopene",0.00,mcg,
"Retinol",0.00,mcg,
"Thiamin [Vitamin B1]",0.054,mg,5 %
"Riboflavin [Vitamin B2]",0.064,mg,5 %
"Niacin [Vitamin B3]",0.542,mg,3 %
"Pantothenic acid [Vitamin B5]",0.714,mg,14 %
"Vitamin B6",0.197,mg,12 %
"Vitamin B12 [Cobalamin]",0.00,mcg,0 %
"Vitamin B12, added",0.00,mcg,
"Folate, DFE [Vitamin B9]",60.99,mcg,15 %
"Folate, food",60.99,mcg,
"Folic acid",0.00,mcg,
"Vitamin C [Ascorbic acid]",51.6,mg,57 %
"Vitamin D",0.00,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.09,mg,1 %
"Vitamin E, added",0.00,mg,
"Tocopherol, alpha",0.09,mg,
"Tocopherol, beta",0.00,mg,
"Tocopherol, delta",0.00,mg,
"Tocopherol, gamma",0.21,mg,
"Vitamin K",16.6,mcg,14 %
"Vitamin K1 [Phylloquinone]",16.6,mcg,
"Vitamin K2 [Menaquinone]",0.0,mcg,
"Dihydrophylloquinone",0.0,mcg,
"Choline",47.4,mg,9 %
"Calcium",23.54,mg,2 %
"Copper",0.04,mg,4 %
"Fluoride",1.1,mcg,
"Iron",0.45,mg,2 %
"Magnesium",16.05,mg,4 %
"Manganese",0.166,mg,7 %
"Phosphorus",47.08,mg,4 %
"Potassium",319.93,mg,7 %
"Selenium",0.64,mcg,1 %
"Sodium",32.10,mg,1 %
"Zinc",0.29,mg,3 %
"Protein",2.05,g,4 %
"Alanine",0.124,g,
"Arginine",0.092,g,
"Aspartic acid",0.189,g,
"Cystine",0.021,g,
"Glutamic acid",0.275,g,
"Glycine",0.076,g,
"Histidine",0.060,g,5 %
"Isoleucine",0.076,g,5 %
"Leucine",0.113,g,3 %
"Lysine",0.232,g,7 %
"Methionine",0.021,g,
"Phenylalanine",0.070,g,
"Proline",0.076,g,
"Serine",0.092,g,
"Threonine",0.081,g,5 %
"Tryptophan",0.021,g,5 %
"Tyrosine",0.055,g,
"Valine",0.134,g,7 %
"Phenylalanine + Tyrosine",0.125,g,5 %
"Methionine + Cysteine",0.021,g,1 %
"Carbohydrate",5.32,g,2 %
"Fiber",2.14,g,8 %
"Sugars",2.04,g,
"Fructose",1.04,g,
"Galactose",0.00,g,
"Glucose",1.01,g,
"Lactose",0.00,g,
"Maltose",0.00,g,
"Sucrose",0.00,g,
"Net carbs",3.18,g,
"0.02 g",0.01 g,undefined,0.50
"Fat",0.300,g,0 %
"Saturated fatty acids",0.139,g,1 %
"Butanoic acid",0.000,g,
"Decanoic acid",0.019,g,
"Docosanoic acid",0.002,g,
"Dodecanoic acid",0.000,g,
"Eicosanoic acid",0.003,g,
"Heptadecanoic acid",0.001,g,
"Hexadecanoic acid",0.100,g,
"Hexanoic acid",0.000,g,
"Octadecanoic acid",0.010,g,
"Octanoic acid",0.000,g,
"Pentadecanoic acid",0.002,g,
"Tetracosanoic acid",0.002,g,
"Tetradecanoic acid",0.000,g,
"Monounsaturated fatty acids",0.036,g,
"Cis-hexadecenoic acid",0.003,g,
"Cis-octadecenoic acid",0.029,g,
"Docosenoic acid",0.000,g,
"Docosenoic cis acid",0.000,g,
"Docosenoic trans acid",0.000,g,
"Eicosenoic acid",0.000,g,
"Heptadecenoic acid",0.000,g,
"Hexadecenoic acid",0.003,g,
"Octadecenoic acid",0.029,g,
"Pentadecenoic acid",0.000,g,
"Tetracosenoic cis acid",0.002,g,
"Tetradecenoic acid",0.002,g,
"Trans-hexadecenoic acid",0.000,g,
"Polyunsaturated fatty acids",0.033,g,
"α-linolenic acid n-3 (ALA)",0.02,g,
"γ-linolenic acid n-6 (GLA)",0.00,g,
"Cis,cis-eicosadienoic n-6 acid",0.000,g,
"Linoleic acid n-6 (LA)",0.01,g,
"Docosahexaenoic n-3 acid (DHA)",0.000,g,
"Docosapentaenoic n-3 acid (DPA)",0.000,g,
"Docosatetraenoic acid",0.000,g,
"Eicosadienoic acid",0.000,g,
"Eicosadienoic n-3 acid",0.000,g,
"Eicosadienoic n-6 acid",0.000,g,
"Eicosapentaenoic n-3 acid (EPA)",0.000,g,
"Eicosatetraenoic acid",0.000,g,
"Octadecadienoic CLAs acid",0.003,g,
"Octadecadienoic acid",0.017,g,
"Octadecatetraenoic acid",0.000,g,
"Octadecatrienoic acid",0.016,g,
"Trans-octadecadienoic acid",0.000,g,
"Fatty acids, total trans",0.000,g,
"Fatty acids, total trans-monoenoic",0.000,g,
"Fatty acids, total trans-polyenoic",0.000,g,
"Cholesterol",0.00,mg,0 %
"Phytosterols",19.26,mg,
"Alcohol, ethyl",0.0,g,
"Ash",0.81,g,
"Caffeine",0.00,mg,
"Theobromine",0.00,mg,
"Water",98.51,g,
