Nutrient,Amount,Unit,DV
Calories,357,,
"Vitamin A, RAE",72.37,mcg,8 %
"Carotene, alpha",2.89,mcg,
"Carotene, beta",851.74,mcg,
"Cryptoxanthin, beta",8.33,mcg,
"Lutein + zeaxanthin",7.7,mcg,
"Lycopene",0.06,mcg,
"Retinol",0.61,mcg,
"Thiamin [Vitamin B1]",0.267,mg,22 %
"Riboflavin [Vitamin B2]",0.462,mg,36 %
"Niacin [Vitamin B3]",1.634,mg,10 %
"Pantothenic acid [Vitamin B5]",0.734,mg,15 %
"Vitamin B6",0.529,mg,31 %
"Vitamin B12 [Cobalamin]",0.43,mcg,18 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",285.86,mcg,71 %
"Folate, food",286.57,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",170.4,mg,189 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.17,mg,8 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.17,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.03,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",432.8,mcg,361 %
"Vitamin K1 [Phylloquinone]",432.8,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0,mg,
"Choline",51.4,mg,9 %
"Calcium",136.33,mg,10 %
"Copper",0.09,mg,10 %
"Fluoride",0.4,mcg,
"Iron",3.04,mg,17 %
"Magnesium",57.93,mg,14 %
"Manganese",0.781,mg,34 %
"Phosphorus",236.76,mg,19 %
"Potassium",995.23,mg,21 %
"Selenium",9.83,mcg,18 %
"Sodium",806.01,mg,35 %
"Zinc",1.13,mg,10 %
"Protein",40.65,g,81 %
"Alanine",0.013,g,
"Arginine",0.565,g,
"Aspartic acid",0.034,g,
"Cystine",0.057,g,
"Glutamic acid",0.096,g,
"Glycine",0.013,g,
"Histidine",0.199,g,17 %
"Hydroxyproline",0,g,
"Isoleucine",0.346,g,22 %
"Leucine",0.404,g,12 %
"Lysine",0.408,g,13 %
"Methionine",0.086,g,
"Phenylalanine",0.261,g,
"Proline",0.022,g,
"Serine",0.011,g,
"Threonine",0.316,g,19 %
"Tryptophan",0.097,g,24 %
"Tyrosine",0.008,g,
"Valine",0.406,g,21 %
"Phenylalanine + Tyrosine",0.269,g,10 %
"Methionine + Cysteine",0.086,g,6 %
"Carbohydrate",26.32,g,10 %
"Fiber",9.01,g,32 %
"Starch",0.22,g,
"Sugars",7.26,g,
"Fructose",0.32,g,
"Galactose",0,g,
"Glucose",0.29,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.05,g,
"Net carbs",17.31,g,
"Fat",12.464,g,16 %
"Saturated fatty acids",1.733,g,9 %
"Butanoic acid",0,g,
"Decanoic acid",0.007,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.004,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.203,g,
"Hexanoic acid",0.001,g,
"Octadecanoic acid",0.024,g,
"Octanoic acid",0.009,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.012,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",2.401,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.004,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.001,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.008,g,
"Octadecenoic acid",0.091,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.836,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.005,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.156,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.306,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Cholesterol",77.9,mg,26 %
"Phytosterols",4.48,mg,
"Alcohol, ethyl",0,g,
"Ash",2.55,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",284.97,g,
