Nutrient,Amount,Unit,DV
Calories,288,,
"Vitamin A, RAE",166.47,mcg,18 %
"Carotene, alpha",81.95,mcg,
"Carotene, beta",1472.44,mcg,
"Cryptoxanthin, beta",343.62,mcg,
"Lutein + zeaxanthin",2792.01,mcg,
"Lycopene",0.77,mcg,
"Retinol",25.91,mcg,
"Thiamin [Vitamin B1]",0.182,mg,15 %
"Riboflavin [Vitamin B2]",0.411,mg,32 %
"Niacin [Vitamin B3]",7.765,mg,49 %
"Pantothenic acid [Vitamin B5]",1.626,mg,33 %
"Vitamin B6",0.849,mg,50 %
"Vitamin B12 [Cobalamin]",1.41,mcg,59 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",56.67,mcg,14 %
"Folate, food",56.67,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",60.2,mg,67 %
"Vitamin D",0.47,mcg,2 %
"Vitamin E (alpha-tocopherol)",2.43,mg,16 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",2.43,mg,
"Tocopherol, beta",0.02,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.43,mg,
"Tocotrienol, alpha",0.18,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.14,mg,
"Vitamin K",13.3,mcg,11 %
"Vitamin K1 [Phylloquinone]",13.3,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",8.7,mg,
"Choline",81.2,mg,15 %
"Calcium",99.87,mg,8 %
"Copper",0.32,mg,36 %
"Fluoride",0.4,mcg,
"Iron",3.58,mg,20 %
"Magnesium",70.6,mg,17 %
"Manganese",0.508,mg,22 %
"Phosphorus",325.99,mg,26 %
"Potassium",943.23,mg,20 %
"Selenium",24.15,mcg,44 %
"Sodium",756.43,mg,33 %
"Zinc",3.89,mg,35 %
"Protein",25.78,g,52 %
"Alanine",1.498,g,
"Arginine",1.808,g,
"Aspartic acid",2.546,g,
"Cystine",0.27,g,
"Glutamic acid",3.969,g,
"Glycine",1.319,g,
"Histidine",0.708,g,62 %
"Hydroxyproline",0.236,g,
"Isoleucine",1.081,g,70 %
"Leucine",1.975,g,58 %
"Lysine",2.113,g,68 %
"Methionine",0.682,g,
"Phenylalanine",0.966,g,
"Proline",1.145,g,
"Serine",1.041,g,
"Threonine",1.088,g,67 %
"Tryptophan",0.275,g,67 %
"Tyrosine",0.848,g,
"Valine",1.143,g,58 %
"Phenylalanine + Tyrosine",1.814,g,67 %
"Methionine + Cysteine",0.682,g,44 %
"Carbohydrate",17.96,g,7 %
"Fiber",4.85,g,17 %
"Starch",0,g,
"Sugars",7.7,g,
"Fructose",3.95,g,
"Galactose",0.01,g,
"Glucose",3.46,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.33,g,
"Net carbs",13.11,g,
"0.27 g",2.65 g,undefined,9.85
"Fat",15.271,g,20 %
"Saturated fatty acids",3.357,g,17 %
"Butanoic acid",0.004,g,
"Decanoic acid",0.024,g,
"Docosanoic acid",0.011,g,
"Dodecanoic acid",0.02,g,
"Eicosanoic acid",0.013,g,
"Heptadecanoic acid",0.026,g,
"Hexadecanoic acid",1.898,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.699,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.013,g,
"Tetracosanoic acid",0.005,g,
"Tetradecanoic acid",0.09,g,
"Tridecanoic acid",0.001,g,
"Monounsaturated fatty acids",6.261,g,
"Cis-hexadecenoic acid",0.314,g,
"Cis-octadecenoic acid",3.008,g,
"Docosenoic acid",0.001,g,
"Docosenoic cis acid",0.001,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.034,g,
"Heptadecenoic acid",0.016,g,
"Hexadecenoic acid",0.326,g,
"Octadecenoic acid",3.097,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.007,g,
"Tetradecenoic acid",0.016,g,
"Trans-hexadecenoic acid",0.007,g,
"Trans-octadecenoic acid",0.087,g,
"Polyunsaturated fatty acids",3.984,g,
"α-linolenic acid n-3 (ALA)",0.24,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.018,g,
"Linoleic acid n-6 (LA)",2.61,g,
"Docosahexaenoic n-3 acid (DHA)",0.009,g,
"Docosapentaenoic n-3 acid (DPA)",0.012,g,
"Docosatetraenoic acid",0.024,g,
"Eicosadienoic acid",0.014,g,
"Eicosadienoic n-3 acid",0.002,g,
"Eicosadienoic n-6 acid",0.012,g,
"Eicosapentaenoic n-3 acid (EPA)",0.006,g,
"Eicosatetraenoic acid",0.128,g,
"Octadecadienoic CLAs acid",0.015,g,
"Octadecadienoic acid",3.049,g,
"Octadecatetraenoic acid",0.001,g,
"Octadecatrienoic acid",0.265,g,
"Trans-octadecadienoic acid",0.038,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.132,g,
"Fatty acids, total trans-monoenoic",0.093,g,
"Fatty acids, total trans-polyenoic",0.038,g,
"Cholesterol",87.16,mg,29 %
"Phytosterols",9.43,mg,
"Alcohol, ethyl",0,g,
"Ash",4.42,g,
"Caffeine",0,mg,
"Nitrogen",0.12,g,
"Theobromine",0,mg,
"Water",315.34,g,
