Nutrient,Amount,Unit,DV
Calories,288,,
"Vitamin A, RAE",23.63,mcg,3 %
"Carotene, alpha",3.77,mcg,
"Carotene, beta",33.99,mcg,
"Cryptoxanthin, beta",18.72,mcg,
"Lutein + zeaxanthin",30.91,mcg,
"Lycopene",0.12,mcg,
"Retinol",19.59,mcg,
"Thiamin [Vitamin B1]",0.078,mg,6 %
"Riboflavin [Vitamin B2]",0.212,mg,16 %
"Niacin [Vitamin B3]",11.689,mg,73 %
"Pantothenic acid [Vitamin B5]",0.283,mg,6 %
"Vitamin B6",0.483,mg,28 %
"Vitamin B12 [Cobalamin]",3.1,mcg,129 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",16.22,mcg,4 %
"Folate, food",17.04,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",6.9,mg,8 %
"Vitamin D",1.36,mcg,7 %
"Vitamin D3",1.36,mcg,
"Vitamin E (alpha-tocopherol)",0.55,mg,4 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.55,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.04,mg,
"Tocotrienol, alpha",0.07,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",11.3,mcg,9 %
"Vitamin K1 [Phylloquinone]",11.3,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",3.4,mg,
"Choline",43.8,mg,8 %
"Calcium",84.52,mg,7 %
"Copper",0.14,mg,16 %
"Fluoride",23.8,mcg,
"Iron",2.82,mg,16 %
"Magnesium",39.43,mg,9 %
"Manganese",0.18,mg,8 %
"Phosphorus",226.91,mg,18 %
"Potassium",467.71,mg,10 %
"Selenium",83.66,mcg,152 %
"Sodium",847.16,mg,37 %
"Zinc",1.11,mg,10 %
"Protein",28.66,g,57 %
"Alanine",1.306,g,
"Arginine",1.362,g,
"Aspartic acid",2.28,g,
"Cystine",0.234,g,
"Glutamic acid",3.342,g,
"Glycine",1.042,g,
"Histidine",0.635,g,56 %
"Hydroxyproline",0,g,
"Isoleucine",0.992,g,64 %
"Leucine",1.754,g,51 %
"Lysine",1.977,g,64 %
"Methionine",0.631,g,
"Phenylalanine",0.85,g,
"Proline",0.785,g,
"Serine",0.887,g,
"Threonine",0.946,g,58 %
"Tryptophan",0.246,g,60 %
"Tyrosine",0.73,g,
"Valine",1.117,g,57 %
"Phenylalanine + Tyrosine",1.58,g,59 %
"Methionine + Cysteine",0.631,g,41 %
"Carbohydrate",19.6,g,7 %
"Fiber",3.65,g,13 %
"Starch",0.03,g,
"Sugars",10.08,g,
"Fructose",4.19,g,
"Galactose",0,g,
"Glucose",2.28,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",1.67,g,
"Net carbs",15.95,g,
"0.26 g",0.02 g,undefined,0.08
"Fat",10.415,g,13 %
"Saturated fatty acids",1.079,g,5 %
"Butanoic acid",0,g,
"Decanoic acid",0.01,g,
"Docosanoic acid",0.001,g,
"Dodecanoic acid",0.003,g,
"Eicosanoic acid",0.002,g,
"Heptadecanoic acid",0.007,g,
"Hexadecanoic acid",0.199,g,
"Hexanoic acid",0.001,g,
"Octadecanoic acid",0.074,g,
"Octanoic acid",0.002,g,
"Pentadecanoic acid",0.006,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.017,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",0.15,g,
"Cis-hexadecenoic acid",0.016,g,
"Cis-octadecenoic acid",0.1,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.006,g,
"Heptadecenoic acid",0.003,g,
"Hexadecenoic acid",0.018,g,
"Octadecenoic acid",0.124,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.001,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0.001,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.38,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.002,g,
"Linoleic acid n-6 (LA)",0.02,g,
"Docosahexaenoic n-3 acid (DHA)",0.222,g,
"Docosapentaenoic n-3 acid (DPA)",0.005,g,
"Docosatetraenoic acid",0.002,g,
"Eicosadienoic acid",0.002,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0.032,g,
"Eicosatetraenoic acid",0.028,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.064,g,
"Octadecatetraenoic acid",0.002,g,
"Octadecatrienoic acid",0.019,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.002,g,
"Fatty acids, total trans-monoenoic",0.001,g,
"Fatty acids, total trans-polyenoic",0,g,
"Cholesterol",42.35,mg,14 %
"Phytosterols",15.99,mg,
"Alcohol, ethyl",0,g,
"Ash",2,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",223.9,g,
