Nutrient,Amount,Unit,DV
Calories,159,,
"Vitamin A, RAE",12.25,mcg,1 %
"Carotene, alpha",80.85,mcg,
"Carotene, beta",102.9,mcg,
"Cryptoxanthin, beta",0,mcg,
"Lutein + zeaxanthin",73.5,mcg,
"Lycopene",0,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.155,mg,13 %
"Riboflavin [Vitamin B2]",0.099,mg,8 %
"Niacin [Vitamin B3]",0.581,mg,4 %
"Pantothenic acid [Vitamin B5]",0.529,mg,11 %
"Vitamin B6",0.321,mg,19 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",106.09,mcg,27 %
"Folate, food",106.09,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",89.8,mg,100 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.38,mg,3 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.38,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0,mg,
"Tocotrienol, alpha",0.1,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",186.2,mcg,155 %
"Vitamin K1 [Phylloquinone]",186.2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",1,mg,
"Choline",26.9,mg,5 %
"Calcium",426.05,mg,33 %
"Copper",0.05,mg,6 %
"Fluoride",2.5,mcg,
"Iron",1.21,mg,7 %
"Magnesium",30.69,mg,7 %
"Manganese",0.41,mg,18 %
"Phosphorus",68.84,mg,6 %
"Potassium",431.78,mg,9 %
"Selenium",1.01,mcg,2 %
"Sodium",1212.28,mg,53 %
"Zinc",0.48,mg,4 %
"Protein",18.51,g,37 %
"Alanine",0.108,g,
"Arginine",0.222,g,
"Aspartic acid",0.318,g,
"Cystine",0.029,g,
"Glutamic acid",0.761,g,
"Glycine",0.079,g,
"Histidine",0.057,g,5 %
"Hydroxyproline",0,g,
"Isoleucine",0.077,g,5 %
"Leucine",0.107,g,3 %
"Lysine",0.117,g,4 %
"Methionine",0.031,g,
"Phenylalanine",0.084,g,
"Proline",0.132,g,
"Serine",0.135,g,
"Threonine",0.09,g,6 %
"Tryptophan",0.028,g,7 %
"Tyrosine",0.051,g,
"Valine",0.109,g,6 %
"Phenylalanine + Tyrosine",0.135,g,5 %
"Methionine + Cysteine",0.031,g,2 %
"Carbohydrate",21.17,g,8 %
"Fiber",6.28,g,22 %
"Starch",0,g,
"Sugars",13.83,g,
"Fructose",3.56,g,
"Galactose",0,g,
"Glucose",4.09,g,
"Lactose",0,g,
"Maltose",0.02,g,
"Sucrose",0.24,g,
"Net carbs",14.89,g,
"Fat",0.257,g,0 %
"Saturated fatty acids",0.086,g,0 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.085,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.001,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",0.044,g,
"Cis-octadecenoic acid",0.002,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.044,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.045,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.045,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",0,mg,0 %
"Phytosterols",27.53,mg,
"Alcohol, ethyl",0,g,
"Ash",3.12,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",225.92,g,
