Nutrient,Amount,Unit,DV
Calories,463,,
"Vitamin A, RAE",52.03,mcg,6 %
"Carotene, alpha",32.64,mcg,
"Carotene, beta",118.11,mcg,
"Cryptoxanthin, beta",38.7,mcg,
"Lutein + zeaxanthin",371.59,mcg,
"Lycopene",1743.87,mcg,
"Retinol",39.92,mcg,
"Thiamin [Vitamin B1]",0.157,mg,13 %
"Riboflavin [Vitamin B2]",0.487,mg,37 %
"Niacin [Vitamin B3]",7.848,mg,49 %
"Pantothenic acid [Vitamin B5]",1.994,mg,40 %
"Vitamin B6",0.545,mg,32 %
"Vitamin B12 [Cobalamin]",11.23,mcg,468 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",150.98,mcg,38 %
"Folate, food",151.52,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",13.9,mg,15 %
"Vitamin D",5.99,mcg,30 %
"Vitamin E (alpha-tocopherol)",4.4,mg,29 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",4.4,mg,
"Tocopherol, beta",0.05,mg,
"Tocopherol, delta",0.03,mg,
"Tocopherol, gamma",0.44,mg,
"Tocotrienol, alpha",0.01,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",29,mcg,24 %
"Vitamin K1 [Phylloquinone]",29,mcg,
"Vitamin K2 [Menaquinone]",0,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",1,mg,
"Choline",114.1,mg,21 %
"Calcium",317.51,mg,24 %
"Copper",0.59,mg,66 %
"Iron",3.71,mg,21 %
"Magnesium",82.15,mg,20 %
"Manganese",0.204,mg,9 %
"Phosphorus",530.44,mg,42 %
"Potassium",1120.28,mg,24 %
"Selenium",51.18,mcg,93 %
"Sodium",587.59,mg,26 %
"Zinc",2.68,mg,24 %
"Protein",28.71,g,57 %
"Alanine",0.144,g,
"Arginine",0.118,g,
"Aspartic acid",0.316,g,
"Cystine",0.037,g,
"Glutamic acid",0.384,g,
"Glycine",0.139,g,
"Histidine",0.065,g,6 %
"Isoleucine",0.113,g,7 %
"Leucine",0.192,g,6 %
"Lysine",0.175,g,6 %
"Methionine",0.05,g,
"Phenylalanine",0.129,g,
"Proline",0.131,g,
"Serine",0.152,g,
"Threonine",0.098,g,6 %
"Tryptophan",0.034,g,8 %
"Tyrosine",0.065,g,
"Valine",0.143,g,7 %
"Phenylalanine + Tyrosine",0.194,g,7 %
"Methionine + Cysteine",0.05,g,3 %
"Carbohydrate",12.7,g,5 %
"Fiber",9.42,g,34 %
"Starch",0.15,g,
"Sugars",1.03,g,
"Fructose",0.15,g,
"Galactose",0.11,g,
"Glucose",0.15,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.08,g,
"Net carbs",3.28,g,
"1.96 g",0.02 g,undefined,0.01
"Fat",33.998,g,44 %
"Saturated fatty acids",6.239,g,31 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",4.99,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.37,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.877,g,
"Monounsaturated fatty acids",19.336,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0,g,
"Docosenoic acid",2.025,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.918,g,
"Heptadecenoic acid",0.014,g,
"Hexadecenoic acid",1.74,g,
"Octadecenoic acid",14.636,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",5.104,g,
"α-linolenic acid n-3 (ALA)",0.15,g,
"γ-linolenic acid n-6 (GLA)",0.02,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",1.077,g,
"Docosapentaenoic n-3 acid (DPA)",0.075,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0.022,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0.662,g,
"Eicosatetraenoic acid",0.37,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",2.431,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.462,g,
"Trans-octadecadienoic acid",0,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Fatty acids, total trans-polyenoic",0,g,
"Beta-sitosterol",103.36,mg,
"Campesterol",6.8,mg,
"Cholesterol",76.09,mg,25 %
"Stigmasterol",2.72,mg,
"Alcohol, ethyl",0,g,
"Ash",2.27,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",186.4,g,
