Nutrient,Amount,Unit,DV
Calories,463,,
"Vitamin A, RAE",1058.1,mcg,118 %
"Carotene, alpha",23.5,mcg,
"Carotene, beta",12374.28,mcg,
"Cryptoxanthin, beta",230.66,mcg,
"Lutein + zeaxanthin",538.16,mcg,
"Lycopene",8106.23,mcg,
"Retinol",16.33,mcg,
"Thiamin [Vitamin B1]",0.5,mg,42 %
"Riboflavin [Vitamin B2]",0.816,mg,63 %
"Niacin [Vitamin B3]",23.059,mg,144 %
"Pantothenic acid [Vitamin B5]",5.43,mg,109 %
"Vitamin B6",2.252,mg,132 %
"Vitamin B12 [Cobalamin]",0.41,mcg,17 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",85.76,mcg,21 %
"Folate, food",85.76,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",59.6,mg,66 %
"Vitamin D",0.14,mcg,1 %
"Vitamin D2",0.14,mcg,
"Vitamin D3",0,mcg,
"Vitamin E (alpha-tocopherol)",4.28,mg,29 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",4.28,mg,
"Tocopherol, beta",0.03,mg,
"Tocopherol, delta",0.01,mg,
"Tocopherol, gamma",0.29,mg,
"Tocotrienol, alpha",0.1,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",37.2,mcg,31 %
"Vitamin K1 [Phylloquinone]",21.3,mcg,
"Vitamin K2 [Menaquinone]",15.2,mcg,
"Dihydrophylloquinone",0.7,mcg,
"Betaine",19.3,mg,
"Choline",204,mg,37 %
"Calcium",140.51,mg,11 %
"Copper",0.84,mg,93 %
"Fluoride",0.5,mcg,
"Iron",5.06,mg,28 %
"Magnesium",136.89,mg,33 %
"Manganese",0.905,mg,39 %
"Phosphorus",592.3,mg,47 %
"Potassium",1916.32,mg,41 %
"Selenium",50.4,mcg,92 %
"Sodium",933.18,mg,41 %
"Zinc",2.74,mg,25 %
"Protein",48.96,g,98 %
"Alanine",2.728,g,
"Arginine",3.09,g,
"Aspartic acid",5.02,g,
"Cystine",0.514,g,
"Glutamic acid",7.66,g,
"Glycine",2.056,g,
"Histidine",1.659,g,145 %
"Hydroxyproline",0,g,
"Isoleucine",2.219,g,143 %
"Leucine",3.726,g,109 %
"Lysine",4.23,g,136 %
"Methionine",1.151,g,
"Phenylalanine",1.933,g,
"Proline",1.549,g,
"Serine",1.847,g,
"Threonine",2.114,g,129 %
"Tryptophan",0.61,g,149 %
"Tyrosine",1.612,g,
"Valine",2.494,g,127 %
"Phenylalanine + Tyrosine",3.545,g,132 %
"Methionine + Cysteine",1.151,g,74 %
"Carbohydrate",49.94,g,18 %
"Fiber",9.93,g,35 %
"Starch",16.82,g,
"Sugars",16.63,g,
"Fructose",5.91,g,
"Galactose",0.01,g,
"Glucose",6.68,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",3.77,g,
"Net carbs",40.01,g,
"0.05 g",0.61 g,undefined,11.57
"Fat",9.266,g,12 %
"Saturated fatty acids",1.713,g,9 %
"Butanoic acid",0,g,
"Decanoic acid",0.031,g,
"Docosanoic acid",0.008,g,
"Dodecanoic acid",0.009,g,
"Eicosanoic acid",0.004,g,
"Heptadecanoic acid",0.005,g,
"Hexadecanoic acid",0.867,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.27,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0.005,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.024,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",3.786,g,
"Cis-hexadecenoic acid",0.151,g,
"Cis-octadecenoic acid",1.088,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.018,g,
"Heptadecenoic acid",0.004,g,
"Hexadecenoic acid",0.155,g,
"Octadecenoic acid",1.173,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0.005,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0.011,g,
"Polyunsaturated fatty acids",1.615,g,
"α-linolenic acid n-3 (ALA)",0.03,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0.011,g,
"Linoleic acid n-6 (LA)",0.58,g,
"Docosahexaenoic n-3 acid (DHA)",0.007,g,
"Docosapentaenoic n-3 acid (DPA)",0.011,g,
"Docosatetraenoic acid",0.024,g,
"Eicosadienoic acid",0.023,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0.022,g,
"Eicosapentaenoic n-3 acid (EPA)",0.005,g,
"Eicosatetraenoic acid",0.088,g,
"Octadecadienoic CLAs acid",0.002,g,
"Octadecadienoic acid",1.023,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.061,g,
"Trans-octadecadienoic acid",0.002,g,
"Trans-octadecatrienoic acid",0,g,
"Uncosapentaenoic acid",0,g,
"Fatty acids, total trans",0.013,g,
"Fatty acids, total trans-monoenoic",0.011,g,
"Fatty acids, total trans-polyenoic",0.002,g,
"Beta-sitosterol",0,mg,
"Campesterol",1.36,mg,
"Cholesterol",132.45,mg,44 %
"Phytosterols",25.04,mg,
"Stigmasterol",0,mg,
"Alcohol, ethyl",0,g,
"Ash",7.29,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",565.53,g,
