Nutrient,Amount,Unit,DV
Calories,308,,
"Vitamin A, RAE",269.86,mcg,30 %
"Carotene, alpha",26.29,mcg,
"Carotene, beta",3167.47,mcg,
"Cryptoxanthin, beta",114.77,mcg,
"Lutein + zeaxanthin",6246.06,mcg,
"Lycopene",0.21,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.158,mg,13 %
"Riboflavin [Vitamin B2]",0.183,mg,14 %
"Niacin [Vitamin B3]",1.414,mg,9 %
"Pantothenic acid [Vitamin B5]",0.133,mg,3 %
"Vitamin B6",0.183,mg,11 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",59.87,mcg,15 %
"Folate, food",59.87,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",47.3,mg,53 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",1.3,mg,9 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",1.3,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.06,mg,
"Tocotrienol, alpha",0.07,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.03,mg,
"Vitamin K",380.2,mcg,317 %
"Vitamin K1 [Phylloquinone]",380.2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.1,mg,
"Choline",3.7,mg,1 %
"Calcium",360.6,mg,28 %
"Copper",0.44,mg,49 %
"Fluoride",0.4,mcg,
"Iron",3.32,mg,18 %
"Magnesium",71.29,mg,17 %
"Manganese",1.109,mg,48 %
"Phosphorus",188.67,mg,15 %
"Potassium",903.28,mg,19 %
"Selenium",1.45,mcg,3 %
"Sodium",859.72,mg,37 %
"Zinc",1.18,mg,11 %
"Protein",16.85,g,34 %
"Alanine",0.567,g,
"Arginine",0.717,g,
"Aspartic acid",1.377,g,
"Cystine",0.129,g,
"Glutamic acid",1.845,g,
"Glycine",0.53,g,
"Histidine",0.326,g,29 %
"Hydroxyproline",0,g,
"Isoleucine",0.591,g,38 %
"Leucine",0.945,g,28 %
"Lysine",0.822,g,26 %
"Methionine",0.151,g,
"Phenylalanine",0.671,g,
"Proline",0.705,g,
"Serine",0.674,g,
"Threonine",0.517,g,32 %
"Tryptophan",0.151,g,37 %
"Tyrosine",0.312,g,
"Valine",0.638,g,33 %
"Phenylalanine + Tyrosine",0.983,g,36 %
"Methionine + Cysteine",0.151,g,10 %
"Carbohydrate",41.65,g,15 %
"Fiber",12.12,g,43 %
"Starch",14.14,g,
"Sugars",4.6,g,
"Fructose",0.55,g,
"Galactose",0,g,
"Glucose",0.73,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",1.12,g,
"Net carbs",29.53,g,
"0.01 g",,undefined,0.00
"Fat",9.78,g,13 %
"Saturated fatty acids",3.804,g,19 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0.001,g,
"Dodecanoic acid",0.004,g,
"Eicosanoic acid",0.001,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.312,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.014,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.006,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",2.604,g,
"Cis-octadecenoic acid",0.046,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0.002,g,
"Octadecenoic acid",0.299,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",1.125,g,
"α-linolenic acid n-3 (ALA)",0.01,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0.001,g,
"Octadecadienoic acid",0.405,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.362,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",14.98,mg,5 %
"Phytosterols",7.6,mg,
"Alcohol, ethyl",0,g,
"Ash",3.86,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",232.51,g,
