Nutrient,Amount,Unit,DV
Calories,86,,
"Vitamin A, RAE",174.27,mcg,19 %
"Carotene, alpha",668.85,mcg,
"Carotene, beta",1735.37,mcg,
"Cryptoxanthin, beta",39.45,mcg,
"Lutein + zeaxanthin",125.88,mcg,
"Lycopene",0.3,mcg,
"Retinol",0.2,mcg,
"Thiamin [Vitamin B1]",0.022,mg,2 %
"Riboflavin [Vitamin B2]",0.081,mg,6 %
"Niacin [Vitamin B3]",0.338,mg,2 %
"Pantothenic acid [Vitamin B5]",0.075,mg,2 %
"Vitamin B6",0.069,mg,4 %
"Vitamin B12 [Cobalamin]",0.14,mcg,6 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",6.09,mcg,2 %
"Folate, food",6.09,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",4.6,mg,5 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.41,mg,3 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.41,mg,
"Tocopherol, beta",0,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.04,mg,
"Tocotrienol, alpha",0.03,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.01,mg,
"Vitamin K",5.2,mcg,4 %
"Vitamin K1 [Phylloquinone]",5.2,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.1,mg,
"Choline",5.9,mg,1 %
"Calcium",85.02,mg,7 %
"Copper",0.01,mg,1 %
"Fluoride",0.6,mcg,
"Iron",0.41,mg,2 %
"Magnesium",7.38,mg,2 %
"Manganese",0.075,mg,3 %
"Phosphorus",41.06,mg,3 %
"Potassium",121.51,mg,3 %
"Selenium",2.35,mcg,4 %
"Sodium",535.59,mg,23 %
"Zinc",0.25,mg,2 %
"Protein",9.28,g,19 %
"Alanine",0.032,g,
"Arginine",0.049,g,
"Aspartic acid",0.073,g,
"Cystine",0.019,g,
"Glutamic acid",0.118,g,
"Glycine",0.021,g,
"Histidine",0.013,g,1 %
"Hydroxyproline",0,g,
"Isoleucine",0.024,g,2 %
"Leucine",0.035,g,1 %
"Lysine",0.033,g,1 %
"Methionine",0.008,g,
"Phenylalanine",0.022,g,
"Proline",0.039,g,
"Serine",0.018,g,
"Threonine",0.043,g,3 %
"Tryptophan",0.004,g,1 %
"Tyrosine",0.014,g,
"Valine",0.026,g,1 %
"Phenylalanine + Tyrosine",0.036,g,1 %
"Methionine + Cysteine",0.008,g,1 %
"Carbohydrate",4.8,g,2 %
"Fiber",0.98,g,4 %
"Starch",0.27,g,
"Sugars",2.02,g,
"Fructose",0.16,g,
"Galactose",0,g,
"Glucose",0.13,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.72,g,
"Net carbs",3.82,g,
"Fat",3.045,g,4 %
"Saturated fatty acids",1.296,g,6 %
"Butanoic acid",0,g,
"Decanoic acid",0.002,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0.001,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.032,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.008,g,
"Octanoic acid",0.001,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0.005,g,
"Tridecanoic acid",0,g,
"Monounsaturated fatty acids",0.418,g,
"Cis-hexadecenoic acid",0,g,
"Cis-octadecenoic acid",0.024,g,
"Docosenoic acid",0,g,
"Docosenoic cis acid",0,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0,g,
"Heptadecenoic acid",0,g,
"Hexadecenoic acid",0,g,
"Octadecenoic acid",0.035,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0,g,
"Tetradecenoic acid",0,g,
"Trans-hexadecenoic acid",0,g,
"Trans-octadecenoic acid",0,g,
"Polyunsaturated fatty acids",0.152,g,
"α-linolenic acid n-3 (ALA)",0,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Linoleic acid n-6 (LA)",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Docosatetraenoic acid",0,g,
"Eicosadienoic acid",0,g,
"Eicosadienoic n-3 acid",0,g,
"Eicosadienoic n-6 acid",0,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic CLAs acid",0,g,
"Octadecadienoic acid",0.088,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.006,g,
"Fatty acids, total trans",0,g,
"Fatty acids, total trans-monoenoic",0,g,
"Cholesterol",19.19,mg,6 %
"Phytosterols",1.52,mg,
"Alcohol, ethyl",0,g,
"Ash",0.34,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",34.2,g,
