Nutrient,Amount,Unit,DV
Calories,289,,
"Vitamin A, RAE",233.31,mcg,26 %
"Carotene, alpha",144.14,mcg,
"Carotene, beta",2139.34,mcg,
"Cryptoxanthin, beta",550.14,mcg,
"Lutein + zeaxanthin",425.69,mcg,
"Lycopene",1.39,mcg,
"Retinol",25.91,mcg,
"Thiamin [Vitamin B1]",0.155,mg,13 %
"Riboflavin [Vitamin B2]",0.354,mg,27 %
"Niacin [Vitamin B3]",7.794,mg,49 %
"Pantothenic acid [Vitamin B5]",1.5,mg,30 %
"Vitamin B6",0.792,mg,47 %
"Vitamin B12 [Cobalamin]",1.41,mcg,59 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",41.65,mcg,10 %
"Folate, food",41.65,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",60.1,mg,67 %
"Vitamin D",0.47,mcg,2 %
"Vitamin E (alpha-tocopherol)",3.79,mg,25 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",3.79,mg,
"Tocopherol, beta",0.04,mg,
"Tocopherol, delta",0.02,mg,
"Tocopherol, gamma",0.63,mg,
"Tocotrienol, alpha",0.3,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0.22,mg,
"Vitamin K",13.9,mcg,12 %
"Vitamin K1 [Phylloquinone]",13.9,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",8.9,mg,
"Choline",73.9,mg,13 %
"Calcium",77.18,mg,6 %
"Copper",0.26,mg,29 %
"Fluoride",0.7,mcg,
"Iron",3.42,mg,19 %
"Magnesium",51.2,mg,12 %
"Manganese",0.38,mg,17 %
"Phosphorus",285.07,mg,23 %
"Potassium",610.22,mg,13 %
"Selenium",24.47,mcg,44 %
"Sodium",723.35,mg,31 %
"Zinc",3.6,mg,33 %
"Protein",24.46,g,49 %
"Alanine",1.447,g,
"Arginine",1.771,g,
"Aspartic acid",2.488,g,
"Cystine",0.263,g,
"Glutamic acid",3.947,g,
"Glycine",1.294,g,
"Histidine",0.69,g,60 %
"Hydroxyproline",0.236,g,
"Isoleucine",1.046,g,67 %
"Leucine",1.922,g,56 %
"Lysine",2.058,g,66 %
"Methionine",0.669,g,
"Phenylalanine",0.94,g,
"Proline",1.149,g,
"Serine",1.003,g,
"Threonine",1.073,g,66 %
"Tryptophan",0.271,g,66 %
"Tyrosine",0.82,g,
"Valine",1.107,g,56 %
"Phenylalanine + Tyrosine",1.76,g,65 %
"Methionine + Cysteine",0.669,g,43 %
"Carbohydrate",15.77,g,6 %
"Fiber",5.8,g,21 %
"Starch",0,g,
"Sugars",5.59,g,
"Fructose",1.93,g,
"Galactose",0,g,
"Glucose",1.89,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.55,g,
"Net carbs",9.97,g,
"0.21 g",2.61 g,undefined,12.49
"Fat",16.324,g,21 %
"Saturated fatty acids",3.548,g,18 %
"Butanoic acid",0.004,g,
"Decanoic acid",0.006,g,
"Docosanoic acid",0.006,g,
"Dodecanoic acid",0.02,g,
"Eicosanoic acid",0.012,g,
"Heptadecanoic acid",0.025,g,
"Hexadecanoic acid",1.915,g,
"Hexanoic acid",0.001,g,
"Octadecanoic acid",0.707,g,
"Octanoic acid",0.003,g,
"Pentadecanoic acid",0.012,g,
"Tetracosanoic acid",0.001,g,
"Tetradecanoic acid",0.096,g,
"Tridecanoic acid",0.002,g,
"Monounsaturated fatty acids",7.274,g,
"Cis-hexadecenoic acid",0.312,g,
"Cis-octadecenoic acid",3.092,g,
"Docosenoic acid",0.001,g,
"Docosenoic cis acid",0.001,g,
"Docosenoic trans acid",0,g,
"Eicosenoic acid",0.035,g,
"Heptadecenoic acid",0.016,g,
"Hexadecenoic acid",0.328,g,
"Octadecenoic acid",3.19,g,
"Pentadecenoic acid",0,g,
"Tetracosenoic cis acid",0.007,g,
"Tetradecenoic acid",0.014,g,
"Trans-hexadecenoic acid",0.007,g,
"Trans-octadecenoic acid",0.087,g,
"Polyunsaturated fatty acids",4.267,g,
"α-linolenic acid n-3 (ALA)",0.18,g,
"γ-linolenic acid n-6 (GLA)",0.01,g,
"Cis,cis-eicosadienoic n-6 acid",0.018,g,
"Linoleic acid n-6 (LA)",2.57,g,
"Docosahexaenoic n-3 acid (DHA)",0.009,g,
"Docosapentaenoic n-3 acid (DPA)",0.012,g,
"Docosatetraenoic acid",0.024,g,
"Eicosadienoic acid",0.014,g,
"Eicosadienoic n-3 acid",0.002,g,
"Eicosadienoic n-6 acid",0.012,g,
"Eicosapentaenoic n-3 acid (EPA)",0.006,g,
"Eicosatetraenoic acid",0.127,g,
"Octadecadienoic CLAs acid",0.015,g,
"Octadecadienoic acid",3.282,g,
"Octadecatetraenoic acid",0.001,g,
"Octadecatrienoic acid",0.221,g,
"Trans-octadecadienoic acid",0.038,g,
"Trans-octadecatrienoic acid",0,g,
"Fatty acids, total trans",0.132,g,
"Fatty acids, total trans-monoenoic",0.093,g,
"Fatty acids, total trans-polyenoic",0.038,g,
"Cholesterol",87.16,mg,29 %
"Phytosterols",16.98,mg,
"Alcohol, ethyl",0,g,
"Ash",3.64,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",176.88,g,
